amo	doni	cho	to give	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
amo	mi	tôi, tôi	I, me	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	vi	Bạn	you	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	havi	có, mặc, mang theo, sở hữu	to have, to wear, to carry, to own	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
amo	ŝi	cô ấy	she	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	li	Anh ta	he	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	ili	họ	they	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	ĝi	Nó	it	G1,4H,ZG	0    	0000-00-00 00:00:00
amo	oni	một, ai đó, ai đó	one, someone, somebody	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	ni	chúng tôi chúng ta	we, us	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	si	chính mình	oneself	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	mem	một mình	by oneself	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	ĝis ~	cho tới ~, cho đến ~	upto ~, until ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	de ~	của ~	of ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	da ~	(nhiều) của ~, (nhiều) của ~	(much) of ~, (many) of ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
glacio	-aĵo	<hậu tố> sự vật, biểu hiện cụ thể	<suffix> thing, concrete manifestation	KO,G1,ZG	0    	0000-00-00 00:00:00
amo	proksima	gần, gần, sắp, gần đây	near, close to, soon, nearby	KO,G2,ZG	0    	0000-00-00 00:00:00
glacio	-adi	<hậu tố> hành động lặp đi lặp lại, hành động kéo dài	<suffix> repetitive action, lasting action	KO,G1,ZG	0    	0000-00-00 00:00:00
glacio	-as	<hậu tố> thì hiện tại	<suffix> present tense	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	-is	<hậu tố> thì quá khứ	<suffix> past tense	KO,G1,ZG	0    	0000-00-00 00:00:00
amo	esti	được	to be	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
kanti	-os	<hậu tố> thì tương lai	<suffix> future tense	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	antaŭ ~	<chuẩn bị> trước ~, trước ~	<prep> before ~, in front of ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	fari	làm, làm	to make, to do	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
kanti	ankaŭ ~	<chuẩn bị> cũng vậy	<prep> also, too	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kanti	post ~	sau ~	after ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kanti	mal-	<tiền tố> ngược lại	<prefix> opposite	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	-ul-	<hậu tố> một người có đặc điểm nào đó	<suffix> a person of some trait	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	-in-	<hậu tố> nữ	<suffix> female	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	-ant-	<hậu tố> hiện tại tích cực, là ~ing, ai đó đang ~ing	<suffix> active present, is ~ing, someone who is ~ing	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	-int-	<hậu tố> hoạt động trong quá khứ, đã ~ing	<suffix> active past, was ~ing	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	-ont-	<hậu tố> tương lai tích cực, sẽ là ~ing	<suffix> active future, will be ~ing	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	kaj (k.)	Và	and	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
filo	aŭ	hoặc	or	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	alta	cao cao	high, tall	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
filo	jes	Đúng	yes	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
filo	ne	không, không	not, no	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
filo	tiom	bấy nhiêu, bấy nhiêu, số tiền đó	that much, such amount, that amount	KO,G1,4H	0    	0000-00-00 00:00:00
amo	bona	Tốt	good	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
kiom	kiom	bao nhiêu	how much, how many	KO,G1	0    	0000-00-00 00:00:00
stomako	ofte	thường xuyên, thường xuyên	often, frequently	KO	0    	0000-00-00 00:00:00
kiom	iom	một chút, đúng hơn, một số, phần nào	a little, rather, some, somewhat	G1,4H	0    	0000-00-00 00:00:00
amo	nova	mới, tiểu thuyết	new, novel	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
kiom	-at-	<hậu tố> phân từ hiện tại thụ động	<suffix> passive present participle	KO,G1,ZG	0    	0000-00-00 00:00:00
kiom	-it-	<hậu tố> quá khứ phân từ thụ động	<suffix> passive past participle	KO,G1,ZG	0    	0000-00-00 00:00:00
kiom	-ot-	<hậu tố> phân từ tương lai thụ động	<suffix> passive future participle	KO,G1,ZG	0    	0000-00-00 00:00:00
kiom	tre	rất, khá, rất nhiều	very, quite, very much	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	tro	quá, quá mức, quá nhiều	too, excessively, too much	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	tamen	tuy nhiên, tuy nhiên, nhưng, tuy nhiên	however, nonetheless, but, nevertheless	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	ho!	Ồ! ồ!	Oh! Ho!	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	ke ~	cái đó ~	that ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	ĉar ~	bởi vì ~	because ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	ĉu	liệu ~	whether ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	-ej-	<hậu tố> địa điểm	<suffix> place	KO,G1,ZG	0    	0000-00-00 00:00:00
veturi	-ec-	<hậu tố> tên trừu tượng của chất lượng	<suffix> abstract name of quality	KO,G1,ZG	0    	0000-00-00 00:00:00
veturi	ambaŭ ~	cả hai ~	both ~	KO,G1,ZG	0    	0000-00-00 00:00:00
veturi	tuj	ngay lập tức, ngay lập tức, ngay lập tức	immediately, instantly, right away	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	kvazaŭ ~	như thể ~	as if ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	kiam	khi	when	KO,G1,4H	0    	0000-00-00 00:00:00
amo	silenti	im lặng, im lặng	to be silent, to be quiet	KO,G4,4H,ZG	0    	0000-00-00 00:00:00
veturi	neniam	không bao giờ, không bao giờ, không bao giờ	never, at no time, not ever	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	tial	do đó để	therefore, so	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	kial	tại sao, để làm gì	why, what for	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	kvankam	mặc dù ~, trong khi, mặc dù	although ~, while, though	KO,G1,ZG	0    	0000-00-00 00:00:00
veturi	ĉe ~	<chuẩn bị> lúc ~	<prep> at ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	pli	hơn	more	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	plej	hầu hết	most	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
glacio	diri	để nói, để kể	to say, to tell	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
veturi	ol ~	hơn ~	than ~	KO,G1,ZG	0    	0000-00-00 00:00:00
glacio	paroli	nói chuyện, nói chuyện	to speak, to talk	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
veturi	kia	cái gì, cái gì	what kind of, what sort of	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	tia	như thế, kiểu đó, kiểu như vậy	such, that kind of, such a	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	apenaŭ	hầu như không, hầu như không, hầu như không	barely, hardly, scarecely	KO,G1,4H	0    	0000-00-00 00:00:00
glacio	sendi	để gửi	to send	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
hundo	ĵus	chỉ (một lúc trước), ngay bây giờ	just (a moment ago), just now	KO,G1,4H	0    	0000-00-00 00:00:00
hundo	-u	<hậu tố> mệnh lệnh	<suffix> imperative	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	ekster ~	bên ngoài ~	outside ~	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	ge-	<tiền tố> cả hai giới tính, cả hai giới tính	<prefix> both sex, both gender	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	-us	<hậu tố> sẽ, nên, giả định	<suffix> would, should, subjunctive	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	baldaŭ	sớm	soon	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
hundo	almenaŭ	ít nhất, nếu không có gì khác	at least, if nothing else	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	dis-	dis-	dis-	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	-uj-	<hậu tố> thùng chứa; quốc gia	<suffix> container; country	KO,G1,ZG	0    	0000-00-00 00:00:00
glacio	lerni	học	to learn	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
hundo	ek-	<tiền tố> bắt đầu; bắt đầu đột ngột	<prefix> beginning; sudden start	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	se	nếu, với điều kiện là	if, provided that	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
hundo	eĉ	thậm chí	even	KO,G1,ZG	0    	0000-00-00 00:00:00
amo	amo	một tình yêu	a love	NA,4H	0    	0000-00-00 00:00:00
hundo	jam	đã, sắp rồi, tính đến bây giờ	already, so soon, as of now	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
hundo	jen	Đây! Ồ! Hãy chứng kiến	Here! Lo! Behold	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	fini	kết thúc, kết thúc, chấm dứt	to end, to finish, to terminate	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
hundo	do	vậy, vậy thì, do đó	so, then, therefore	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
hundo	ajn	~bất cứ lúc nào, (cái gì)bất cứ lúc nào, -bất cứ lúc nào	~ever, (what)ever, at all, -soever	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kanti	facila	dễ dàng, dễ dàng	easy, facile	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
hundo	re-	<tiền tố> lại	<prefix> re-	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	granda	lớn, lớn, lớn	big, great, large	KO,G2,ZG	0    	0000-00-00 00:00:00
hundo	-ist-	<hậu tố> chuyên nghiệp	<suffix> professional	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	pro ~	<chuẩn bị> vì ~, do ~	<prep> because of ~, due to ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
hundo	-estr-	<hậu tố> người đứng đầu, ông chủ, người đứng đầu, người đứng đầu	<suffix> leader, boss, head, chief	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	kio	Gì	what	KO,G1,4H	0    	0000-00-00 00:00:00
glacio	manĝi	ăn	to eat	KO,G3,4H,ZG	0    	0000-00-00 00:00:00
hundo	nenio	không có gì, không có gì cả	nothing, none, not any thing	KO,G1,4H	0    	0000-00-00 00:00:00
kanti	juna	trẻ	young	KO,G2,ZG	0    	0000-00-00 00:00:00
hundo	ĉio	mọi thứ	everything	KO,G1,4H	0    	0000-00-00 00:00:00
kanti	riĉa	giàu có, giàu có, khá giả	rich, wealthy, well-off	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
hundo	tio	cái đó, cái đó	that thing, that	KO,G1,4H	0    	0000-00-00 00:00:00
glacio	konstrui	xây dựng, xây dựng	to build, to construct	KO,G3	0    	0000-00-00 00:00:00
soni	ĉef-	<tiền tố> trưởng, dẫn đầu, chính	<prefix> chief, leading, main	G1,ZG	0    	0000-00-00 00:00:00
soni	sen ~	<chuẩn bị> không có ~	<prep> without ~	KO,G1,ZG	0    	0000-00-00 00:00:00
soni	kun ~	<chuẩn bị> với ~ (cùng nhau)	<prep> with ~ (together)	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	krom ~	<chuẩn bị> ngoại trừ ~, ngoài ra ~	<prep> except ~, besides ~	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	amiko	một người bạn	a friend	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
soni	kies	của ai, của cái nào, của cái nào	whose, which one's, of which	KO,G1,4H	0    	0000-00-00 00:00:00
soni	per ~	<prep> bởi ~ (một phương thức), với ~ (một công cụ)	<prep> by ~ (a method), with ~ (a tool)	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	kontraŭ ~	chống lại ~	against ~	KO,G1,ZG	0    	0000-00-00 00:00:00
soni	el ~	ra khỏi ~, từ ~	out of ~, from ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	hodiaŭ	Hôm nay	today	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	hieraŭ	Hôm qua	yesterday	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	nur	chỉ, chỉ, riêng	only, just, exclusively	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kanti	helpi	giúp đỡ, giúp đỡ, hỗ trợ	to help, to aid, to assist	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
soni	for	<adv> xa, xa	<adv> far, away	KO,G1,ZG	0    	0000-00-00 00:00:00
soni	nek	cũng không	nor, neither	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	malamo	không thích	a hate	AA	0    	0000-00-00 00:00:00
soni	preskaŭ	gần như, gần như	almost, nearly	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	tra ~	xuyên qua ~	through ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
nokte	super	qua trên	over, above	KO,G1,ZG	0    	0000-00-00 00:00:00
flughaveno	trans ~	qua ~, qua ~	over ~, accross ~	KO,G1,ZG	0    	0000-00-00 00:00:00
flughaveno	nu	à, vậy thì, bây giờ	well, well then, now	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
flughaveno	pri ~	về ~	about ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
flughaveno	por ~	cho ~, để cho ~	for ~, in order for ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kontenta	morgaŭ	Ngày mai	tomorrow	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kontenta	nun	bây giờ, hiện tại	now, at present	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kontenta	laŭ ~	theo ~, dọc theo ~	according to ~, along ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kontenta	ĉiu	mỗi, mọi, mọi người, tất cả	each, every, everybody, all the	KO,G1,4H	0    	0000-00-00 00:00:00
kontenta	kiu	ai, cái nào, cái nào	who, which, which one	KO,G1,4H	0    	0000-00-00 00:00:00
kontenta	tiu	người đó, người đó ~, người đó, đằng kia	that person, that ~, that one, yonder	KO,G1,4H	0    	0000-00-00 00:00:00
kontenta	iu	ai đó, ai đó, một số	someone, somebody, some	G1,4H	0    	0000-00-00 00:00:00
kontenta	neniu	không ai, không ai, cũng không	nobody, no one, neither	KO,G1,4H	0    	0000-00-00 00:00:00
kontenta	al ~	đến ~	to ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kontenta	-ebl-	<hậu tố> ~có thể	<suffix> ~able	KO,G1,ZG	0    	0000-00-00 00:00:00
amo	esperi	hy vọng	to hope	KO,G4,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	unu	một	one	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	du	hai	two	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	tri	ba	three	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	kvar	bốn	four	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	kvin	năm	five	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	ses	sáu	six	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	sep	bảy	seven	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	ok	tám	eight	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	naŭ	chín	nine	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
stomako	dek	mười	ten	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
stomako	cent	một trăm	a hundred	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
stomako	mil	một nghìn	a thousand	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
stomako	-obl-	<hậu tố> cho bội số, -oble, -fold	<suffix> for multiplicity, -oble, -fold	KO,G1	0    	0000-00-00 00:00:00
stomako	-on-	<hậu tố> ~th, phân số	<suffix> ~th, fraction	KO,G1	0    	0000-00-00 00:00:00
