amo	doni	与える	to give	KO,G2,4H,ZG	2    	2024-01-10 17:13:24
amo	mi	私	I, me	KO,G1,4H,ZG	1    	2024-01-10 16:55:29
amo	vi	あなた, あなた	you	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	havi	持つ、所有する	to have, to wear, to carry, to own	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
amo	ŝi	彼女	she	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	li	あの人	he	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	ili	彼ら、それら	they	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	ĝi	それ	it	G1,4H,ZG	0    	0000-00-00 00:00:00
amo	oni	誰か、ある人	one, someone, somebody	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	ni	私たち	we, us	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	si	自分、自分自身	oneself	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	mem	自分自身, 自ら, 直接, 一人で, 一人で	by oneself	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	ĝis ~	~まで（時間的、空間的）	upto ~, until ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	de ~	~の、～から、～による	of ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	da ~	数、量を表す前置詞	(much) of ~, (many) of ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
glacio	-aĵo	物事の接尾辞、～したもの、～したもの	<suffix> thing, concrete manifestation	KO,G1,ZG	0    	0000-00-00 00:00:00
amo	proksima	近い	near, close to, soon, nearby	KO,G2,ZG	0    	0000-00-00 00:00:00
glacio	-adi	反復行為の接尾辞（繰り返す）	<suffix> repetitive action, lasting action	KO,G1,ZG	0    	0000-00-00 00:00:00
glacio	-as	動詞の現在形語尾	<suffix> present tense	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	-is	動詞の過去形語尾	<suffix> past tense	KO,G1,ZG	0    	0000-00-00 00:00:00
amo	esti	~である、～がある、存在する	to be	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
kanti	-os	動詞の未来形語尾	<suffix> future tense	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	antaŭ ~	~の前の、～以前の	<preposition> before ~, in front of ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	fari	~をする、～を作る	to make, to do	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
kanti	ankaŭ ~	~も、～も、～もやはり	<preposition> also, too	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kanti	post ~	~の後に、～の次に	after ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kanti	mal-	反対の接頭辞	<prefix> opposite	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	-ul-	ある特徴がある人、～した人	<suffix> a person of some trait	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	-in-	女性形接尾辞	<suffix> female	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	-ant-	~する、～している人（現在、能動態、進行形）	<suffix> active present, is ~ing, someone who is ~ing	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	-int-	~していた、～していた人（過去、能動態、進行形）	<suffix> active past, was ~ing	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	-ont-	~している、～しているはずの人（未来能動進行形）	<suffix> active future, will be ~ing	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	kaj (k.)	そして、～と、～と	and	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
filo	aŭ	または、あるいは	or	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	alta	高い、大きい	high, tall	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
filo	jes	はい	yes	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
filo	ne	~ではない、いいえ	not, no	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
filo	tiom	それほど	that much, such amount, that amount	KO,G1,4H	0    	0000-00-00 00:00:00
amo	bona	良い, 良い	good	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
kiom	kiom	どの程度	how much, how many	KO,G1	0    	0000-00-00 00:00:00
stomako	ofte	よく, よく	often, frequently	KO	0    	0000-00-00 00:00:00
kiom	iom	少し、少量	a little, rather, some, somewhat	G1,4H	0    	0000-00-00 00:00:00
amo	nova	新しい	new, novel	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
kiom	-at-	受動態現在分詞	<suffix> passive present participle	KO,G1,ZG	0    	0000-00-00 00:00:00
kiom	-it-	受動態過去分詞	<suffix> passive past participle	KO,G1,ZG	0    	0000-00-00 00:00:00
kiom	-ot-	受動態未来分詞	<suffix> passive future participle	KO,G1,ZG	0    	0000-00-00 00:00:00
kiom	tre	とても	very, quite, very much	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	tro	とても	too, excessively, too much	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	tamen	でも	however, nonetheless, but, nevertheless	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	ho!	ああ！ああ！（感嘆詞）	Oh! Ho!	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	ke ~	~したこと (従属接続詞)	that ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	ĉar ~	なぜなら	because ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	ĉu	~ですか？ ~ですか？ ~ですか？	whether ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	-ej-	場所接尾辞	<suffix> place	KO,G1,ZG	0    	0000-00-00 00:00:00
veturi	-ec-	特性接尾辞	<suffix> abstract name of quality	KO,G1,ZG	0    	0000-00-00 00:00:00
veturi	ambaŭ ~	両方とも、両方とも	both ~	KO,G1,ZG	0    	0000-00-00 00:00:00
veturi	tuj	すぐに、すぐに、すぐに	immediately, instantly, right away	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	kvazaŭ ~	まるで～であるかのように	as if ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	kiam	いつ	when	KO,G1,4H	0    	0000-00-00 00:00:00
amo	silenti	静かにする, 静かにする	to be silent, to be quiet	KO,G4,4H,ZG	0    	0000-00-00 00:00:00
veturi	neniam	いつだって、決して～ではない	never, at no time, not ever	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	tial	そんな理由で、だから	therefore, so	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	kial	なぜ	why, what for	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	kvankam	たとえ～であっても	although ~, while, though	KO,G1,ZG	0    	0000-00-00 00:00:00
veturi	ĉe ~	~(場所)に、～に(接触)	<preposition> at ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	pli	~よりも（比較級を表す副詞）	more	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	plej	最も（最上級）	most	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
glacio	diri	話す（内容）	to say, to tell	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
veturi	ol ~	~より、～に比べて	than ~	KO,G1,ZG	0    	0000-00-00 00:00:00
glacio	paroli	言う、発言する (音、言葉)	to speak, to talk	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
veturi	kia	どんな (性質、種類、状態を尋ねる)	what kind of, what sort of	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	tia	そのような、そんな	such, that kind of, such a	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	apenaŭ	やっと、かろうじて、ほとんど～しない	barely, hardly, scarecely	KO,G1,4H	0    	0000-00-00 00:00:00
glacio	sendi	送る	to send	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
hundo	ĵus	ついさっき、ついさっき	just (a moment ago), just now	KO,G1,4H	0    	0000-00-00 00:00:00
hundo	-u	命令形語尾	<suffix> imperative	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	ekster ~	~の外で、～の外で	outside ~	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	ge-	男女の、両性の	<prefix> both sex, both gender	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	-us	仮定法母音	<suffix> would, should, subjunctive	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	baldaŭ	もうすぐ、間もなく	soon	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
hundo	almenaŭ	少なくとも	at least, if nothing else	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	dis-	散る、分散接頭辞	dis-	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	-uj-	入れる容器、器接尾辞	<suffix> container; country	KO,G1,ZG	0    	0000-00-00 00:00:00
glacio	lerni	学ぶ	to learn	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
hundo	ek-	始まる、突然の変化の接頭辞	<prefix> beginning; sudden start	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	se	もし（〜なら）（仮定法接続詞）	if, provided that	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
hundo	eĉ	~でも、～まで、～まで	even	KO,G1,ZG	0    	0000-00-00 00:00:00
amo	amo	愛する	a love	NA,4H	0    	0000-00-00 00:00:00
hundo	jam	すでに、すでに	already, so soon, as of now	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
hundo	jen	さあ！ここを見よ	Here! Lo! Behold	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	fini	~を終える、終わらせる	to end, to finish, to terminate	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
hundo	do	したがって、だから、したがって、それでは	so, then, therefore	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
hundo	ajn	無差別の、制限のない、～でも、～でも、～であっても	~ever, (what)ever, at all, -soever	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kanti	facila	簡単な	easy, facile	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
hundo	re-	再び、繰り返し接頭辞	<prefix> re-	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	granda	大きい	big, great, large	KO,G2,ZG	0    	0000-00-00 00:00:00
hundo	-ist-	職業接尾辞	<suffix> professional	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	pro ~	~ので、～のために、～のために、～のために	<preposition> because of ~, due to ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
hundo	-estr-	団体の長、頭文字の接尾辞	<suffix> leader, boss, head, chief	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	kio	何	what	KO,G1,4H	0    	0000-00-00 00:00:00
glacio	manĝi	食べる	to eat	KO,G3,4H,ZG	0    	0000-00-00 00:00:00
hundo	nenio	存在しないもの、何もないもの（代名詞）	nothing, none, not any thing	KO,G1,4H	0    	0000-00-00 00:00:00
kanti	juna	若い、若い	young	KO,G2,ZG	0    	0000-00-00 00:00:00
hundo	ĉio	すべて（代名詞）	everything	KO,G1,4H	0    	0000-00-00 00:00:00
kanti	riĉa	裕福な	rich, wealthy, well-off	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
hundo	tio	それ、あれ（代名詞）	that thing, that	KO,G1,4H	0    	0000-00-00 00:00:00
glacio	konstrui	建てる, 建築する, 建設する	to build, to construct	KO,G3	0    	0000-00-00 00:00:00
soni	ĉef-	長の、リーダーの、リーダーの (接頭辞)	<prefix> chief, leading, main	G1,ZG	0    	0000-00-00 00:00:00
soni	sen ~	~なしでは	<preposition> without ~	KO,G1,ZG	0    	0000-00-00 00:00:00
soni	kun ~	~と共に	<preposition> with ~ (together)	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	krom ~	~のほか、～なしでも	<preposition> except ~, besides ~	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	amiko	友人の	a friend	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
soni	kies	誰の、誰のもの	whose, which one's, of which	KO,G1,4H	0    	0000-00-00 00:00:00
soni	per ~	~で, ~として, ~を利用して, ~を通して（道具）。	<preposition> by ~ (a method), with ~ (a tool)	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	kontraŭ ~	~に逆らって, ~に対抗して, ~に対して, ~に対して	against ~	KO,G1,ZG	0    	0000-00-00 00:00:00
soni	el ~	~の中から, ~から(材料), ~の中から	out of ~, from ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	hodiaŭ	今日	today	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	hieraŭ	昨日	yesterday	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	nur	だけ、～だけ	only, just, exclusively	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kanti	helpi	助ける	to help, to aid, to assist	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
soni	for	遠く、遠いところに	<adv> far, away	KO,G1,ZG	0    	0000-00-00 00:00:00
soni	nek	~でもない (他の不定詞の後に使う)	nor, neither	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	malamo	憎む	a hate	AA	0    	0000-00-00 00:00:00
soni	preskaŭ	ほとんど	almost, nearly	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	tra ~	~を貫いて、～を通過して、～を通過して	through ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
nokte	super	上の、上に	over, above	KO,G1,ZG	0    	0000-00-00 00:00:00
flughaveno	trans ~	<前置詞> ～の向こう側に、～を越えて、渡って	over ~, accross ~	KO,G1,ZG	0    	0000-00-00 00:00:00
flughaveno	nu	(周りを引きつけるための)ほら！ ねえ！？	well, well then, now	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
flughaveno	pri ~	<前置詞> ～に対して	about ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
flughaveno	por ~	<前置詞＞～のための、～のために	for ~, in order for ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kontenta	morgaŭ	明日	tomorrow	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kontenta	nun	今	now, at present	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kontenta	laŭ ~	<前置詞> ～なので、～のように	according to ~, along ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kontenta	ĉiu	すべてのそれぞれの、すべての人	each, every, everybody, all the	KO,G1,4H	0    	0000-00-00 00:00:00
kontenta	kiu	誰、どの人、どのもの	who, which, which one	KO,G1,4H	0    	0000-00-00 00:00:00
kontenta	tiu	あの（その）人、それ、その〜のように	that person, that ~, that one, yonder	KO,G1,4H	0    	0000-00-00 00:00:00
kontenta	iu	誰か、どんな人、どんなもの	someone, somebody, some	G1,4H	0    	0000-00-00 00:00:00
kontenta	neniu	誰も(どれも) ~ではない(不定代名詞)	nobody, no one, neither	KO,G1,4H	0    	0000-00-00 00:00:00
kontenta	al ~	<前置詞> ～として、～に	to ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kontenta	-ebl-	<接尾辞>可能な、できる、できるような	<suffix> ~able	KO,G1,ZG	0    	0000-00-00 00:00:00
amo	esperi	希望する	to hope	KO,G4,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	unu	1 (一つ)	one	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	du	2 (二つ)	two	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	tri	3 (三)	three	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	kvar	4 (四)	four	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	kvin	5 (五)	five	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	ses	6 (六)	six	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	sep	7（セブン）	seven	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	ok	8 (エイト)	eight	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
