amo	doni	to give	donner	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
amo	mi	I, me	moi, moi	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	vi	you	toi	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	havi	to have, to wear, to carry, to own	avoir, porter, porter, posséder	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
amo	ŝi	she	elle	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	li	he	il	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	ili	they	ils	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	ĝi	it	il	G1,4H,ZG	0    	0000-00-00 00:00:00
amo	oni	one, someone, somebody	un, quelqu'un, quelqu'un	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	ni	we, us	nous nous	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	si	oneself	soi-même	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	mem	by oneself	par soi-même	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	ĝis ~	upto ~, until ~	jusqu'à ~, jusqu'à ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	de ~	of ~	de ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	da ~	(much) of ~, (many) of ~	(beaucoup) de ~, (beaucoup) de ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
glacio	-aĵo	<suffix> thing, concrete manifestation	<suffix>chose, manifestation concrète	KO,G1,ZG	0    	0000-00-00 00:00:00
amo	proksima	near, close to, soon, nearby	près, près de, bientôt, à proximité	KO,G2,ZG	0    	0000-00-00 00:00:00
glacio	-adi	<suffix> repetitive action, lasting action	<suffix>action répétitive, action durable	KO,G1,ZG	0    	0000-00-00 00:00:00
glacio	-as	<suffix> present tense	<suffix>présent	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	-is	<suffix> past tense	<suffix>passé	KO,G1,ZG	0    	0000-00-00 00:00:00
amo	esti	to be	être	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
kanti	-os	<suffix> future tense	<suffix>le futur	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	antaŭ ~	<prep> before ~, in front of ~	<prep>avant ~, devant ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	fari	to make, to do	faire, faire	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
kanti	ankaŭ ~	<prep> also, too	<prep>aussi trop	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kanti	post ~	after ~	après ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kanti	mal-	<prefix> opposite	<prefix>opposé	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	-ul-	<suffix> a person of some trait	<suffix>une personne ayant un certain caractère	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	-in-	<suffix> female	<suffix>femelle	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	-ant-	<suffix> active present, is ~ing, someone who is ~ing	<suffix>présent actif, est ~ing, quelqu'un qui ~ing	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	-int-	<suffix> active past, was ~ing	<suffix>passé actif, était ~ing	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	-ont-	<suffix> active future, will be ~ing	<suffix>un avenir actif, sera ~ing	KO,G1,ZG	0    	0000-00-00 00:00:00
filo	kaj (k.)	and	et	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
filo	aŭ	or	ou	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	alta	high, tall	grande taille	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
filo	jes	yes	Oui	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
filo	ne	not, no	non, non	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
filo	tiom	that much, such amount, that amount	tant, tel montant, tel montant	KO,G1,4H	0    	0000-00-00 00:00:00
amo	bona	good	bien	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
kiom	kiom	how much, how many	combien	KO,G1	0    	0000-00-00 00:00:00
stomako	ofte	often, frequently	souvent fréquemment	KO	0    	0000-00-00 00:00:00
kiom	iom	a little, rather, some, somewhat	un peu, plutôt, un peu, un peu	G1,4H	0    	0000-00-00 00:00:00
amo	nova	new, novel	nouveau, roman	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
kiom	-at-	<suffix> passive present participle	<suffix>Participe présent passif	KO,G1,ZG	0    	0000-00-00 00:00:00
kiom	-it-	<suffix> passive past participle	<suffix>participe passé passif	KO,G1,ZG	0    	0000-00-00 00:00:00
kiom	-ot-	<suffix> passive future participle	<suffix>participe futur passif	KO,G1,ZG	0    	0000-00-00 00:00:00
kiom	tre	very, quite, very much	très, assez, beaucoup	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	tro	too, excessively, too much	trop, excessivement, trop	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	tamen	however, nonetheless, but, nevertheless	cependant, néanmoins, mais, néanmoins	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	ho!	Oh! Ho!	Oh! Ho!	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	ke ~	that ~	ça ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kiom	ĉar ~	because ~	parce que ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	ĉu	whether ~	si ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	-ej-	<suffix> place	<suffix>lieu	KO,G1,ZG	0    	0000-00-00 00:00:00
veturi	-ec-	<suffix> abstract name of quality	<suffix>nom abstrait de la qualité	KO,G1,ZG	0    	0000-00-00 00:00:00
veturi	ambaŭ ~	both ~	les deux ~	KO,G1,ZG	0    	0000-00-00 00:00:00
veturi	tuj	immediately, instantly, right away	immédiatement, instantanément, tout de suite	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	kvazaŭ ~	as if ~	comme si ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	kiam	when	quand	KO,G1,4H	0    	0000-00-00 00:00:00
amo	silenti	to be silent, to be quiet	se taire, se taire	KO,G4,4H,ZG	0    	0000-00-00 00:00:00
veturi	neniam	never, at no time, not ever	jamais, à aucun moment, jamais	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	tial	therefore, so	donc, donc	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	kial	why, what for	pourquoi, pour quoi faire	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	kvankam	although ~, while, though	bien que ~, pendant que, cependant	KO,G1,ZG	0    	0000-00-00 00:00:00
veturi	ĉe ~	<prep> at ~	<prep>à ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	pli	more	plus	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
veturi	plej	most	la plupart	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
glacio	diri	to say, to tell	dire, dire	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
veturi	ol ~	than ~	que ~	KO,G1,ZG	0    	0000-00-00 00:00:00
glacio	paroli	to speak, to talk	parler, parler	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
veturi	kia	what kind of, what sort of	quel genre de, quel genre de	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	tia	such, that kind of, such a	tel, ce genre de, tel	KO,G1,4H	0    	0000-00-00 00:00:00
veturi	apenaŭ	barely, hardly, scarecely	à peine, à peine, à peine	KO,G1,4H	0    	0000-00-00 00:00:00
glacio	sendi	to send	envoyer	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
hundo	ĵus	just (a moment ago), just now	juste (il y a un instant), juste maintenant	KO,G1,4H	0    	0000-00-00 00:00:00
hundo	-u	<suffix> imperative	<suffix>impératif	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	ekster ~	outside ~	dehors ~	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	ge-	<prefix> both sex, both gender	<prefix>les deux sexes, les deux genres	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	-us	<suffix> would, should, subjunctive	<suffix>serait, devrait, subjonctif	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	baldaŭ	soon	bientôt	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
hundo	almenaŭ	at least, if nothing else	du moins, si rien d'autre	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	dis-	dis-	dis-	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	-uj-	<suffix> container; country	<suffix>récipient; pays	KO,G1,ZG	0    	0000-00-00 00:00:00
glacio	lerni	to learn	apprendre	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
hundo	ek-	<prefix> beginning; sudden start	<prefix>début; début soudain	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	se	if, provided that	si, à condition que	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
hundo	eĉ	even	même	KO,G1,ZG	0    	0000-00-00 00:00:00
amo	amo	a love	un amour	NA,4H	0    	0000-00-00 00:00:00
hundo	jam	already, so soon, as of now	déjà, si tôt, dès maintenant	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
hundo	jen	Here! Lo! Behold	Ici! Lo! Voir	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	fini	to end, to finish, to terminate	finir, finir, terminer	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
hundo	do	so, then, therefore	alors, donc, donc	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
hundo	ajn	~ever, (what)ever, at all, -soever	~ jamais, (quoi) jamais, du tout, - peu importe	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kanti	facila	easy, facile	facile, facile	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
hundo	re-	<prefix> re-	<prefix>concernant-	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	granda	big, great, large	grand, grand, grand	KO,G2,ZG	0    	0000-00-00 00:00:00
hundo	-ist-	<suffix> professional	<suffix>professionnel	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	pro ~	<prep> because of ~, due to ~	<prep>à cause de ~, à cause de ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
hundo	-estr-	<suffix> leader, boss, head, chief	<suffix>chef, patron, chef, chef	KO,G1,ZG	0    	0000-00-00 00:00:00
hundo	kio	what	quoi	KO,G1,4H	0    	0000-00-00 00:00:00
glacio	manĝi	to eat	manger	KO,G3,4H,ZG	0    	0000-00-00 00:00:00
hundo	nenio	nothing, none, not any thing	rien, rien, rien	KO,G1,4H	0    	0000-00-00 00:00:00
kanti	juna	young	jeune	KO,G2,ZG	0    	0000-00-00 00:00:00
hundo	ĉio	everything	tout	KO,G1,4H	0    	0000-00-00 00:00:00
kanti	riĉa	rich, wealthy, well-off	riche, riche, aisé	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
hundo	tio	that thing, that	cette chose, ça	KO,G1,4H	0    	0000-00-00 00:00:00
glacio	konstrui	to build, to construct	construire, construire	KO,G3	0    	0000-00-00 00:00:00
soni	ĉef-	<prefix> chief, leading, main	<prefix>chef, leader, principal	G1,ZG	0    	0000-00-00 00:00:00
soni	sen ~	<prep> without ~	<prep>sans ~	KO,G1,ZG	0    	0000-00-00 00:00:00
soni	kun ~	<prep> with ~ (together)	<prep>avec ~ (ensemble)	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	krom ~	<prep> except ~, besides ~	<prep>sauf ~, en plus ~	KO,G1,ZG	0    	0000-00-00 00:00:00
kanti	amiko	a friend	un ami	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
soni	kies	whose, which one's, of which	à qui, lequel, dont	KO,G1,4H	0    	0000-00-00 00:00:00
soni	per ~	<prep> by ~ (a method), with ~ (a tool)	<prep>par ~ (une méthode), avec ~ (un outil)	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	kontraŭ ~	against ~	contre ~	KO,G1,ZG	0    	0000-00-00 00:00:00
soni	el ~	out of ~, from ~	hors de ~, de ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	hodiaŭ	today	aujourd'hui	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	hieraŭ	yesterday	hier	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	nur	only, just, exclusively	seulement, juste, exclusivement	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kanti	helpi	to help, to aid, to assist	aider, aider, assister	KO,G2,4H,ZG	0    	0000-00-00 00:00:00
soni	for	<adv> far, away	<adv>loin	KO,G1,ZG	0    	0000-00-00 00:00:00
soni	nek	nor, neither	ni, ni l'un ni l'autre	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
amo	malamo	a hate	une haine	AA	0    	0000-00-00 00:00:00
soni	preskaŭ	almost, nearly	presque, presque	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
soni	tra ~	through ~	à travers ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
nokte	super	over, above	au-dessus, au-dessus	KO,G1,ZG	0    	0000-00-00 00:00:00
flughaveno	trans ~	over ~, accross ~	sur ~, à travers ~	KO,G1,ZG	0    	0000-00-00 00:00:00
flughaveno	nu	well, well then, now	eh bien, alors, maintenant	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
flughaveno	pri ~	about ~	à propos de ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
flughaveno	por ~	for ~, in order for ~	pour ~, pour ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kontenta	morgaŭ	tomorrow	demain	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kontenta	nun	now, at present	maintenant, à l'heure actuelle	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kontenta	laŭ ~	according to ~, along ~	selon ~, le long de ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kontenta	ĉiu	each, every, everybody, all the	chacun, chacun, tout le monde, tout	KO,G1,4H	0    	0000-00-00 00:00:00
kontenta	kiu	who, which, which one	qui, lequel, lequel	KO,G1,4H	0    	0000-00-00 00:00:00
kontenta	tiu	that person, that ~, that one, yonder	cette personne, celle-là, celle-là, là-bas	KO,G1,4H	0    	0000-00-00 00:00:00
kontenta	iu	someone, somebody, some	quelqu'un, quelqu'un, certains	G1,4H	0    	0000-00-00 00:00:00
kontenta	neniu	nobody, no one, neither	personne, personne, ni l'un ni l'autre	KO,G1,4H	0    	0000-00-00 00:00:00
kontenta	al ~	to ~	à ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
kontenta	-ebl-	<suffix> ~able	<suffix>~capable	KO,G1,ZG	0    	0000-00-00 00:00:00
amo	esperi	to hope	espérer	KO,G4,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	unu	one	un	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	du	two	deux	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	tri	three	trois	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	kvar	four	quatre	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	kvin	five	cinq	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	ses	six	six	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	sep	seven	Sept	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	ok	eight	huit	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
vestiblo	naŭ	nine	neuf	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
stomako	dek	ten	dix	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
stomako	cent	a hundred	cent	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
stomako	mil	a thousand	un millier	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
stomako	-obl-	<suffix> for multiplicity, -oble, -fold	<suffix>pour la multiplicité, -oble, -fold	KO,G1	0    	0000-00-00 00:00:00
stomako	-on-	<suffix> ~th, fraction	<suffix>~ème, fraction	KO,G1	0    	0000-00-00 00:00:00
amo	ama	of love	d'amour	AA	0    	0000-00-00 00:00:00
stomako	anstataŭ ~	instead of ~	au lieu de ~	KO,G1,4H,ZG	0    	0000-00-00 00:00:00
